,path,link,name,dvornik
1271,"SEAT,Altea,(04-09)",https://avto-dvorniki.ru/car/seat/altea/1101/,Стеклоочистители для SEAT Altea (04-09),",Комплект Bosch AeroTwin A958S,Комплект Trico NeoForm (NF6515+NF6515)"
1272,"SEAT,Cordoba,2 пок., (06-)",https://avto-dvorniki.ru/car/seat/cordoba/1093/,"Стеклоочистители для SEAT Cordoba 2 пок., (06-)",",Комплект Bosch AeroTwin Multi-Clip AM460S,Комплект Bosch AeroTwin Plus (AP530U+AP475U),Комплект SWF VisioFlex 119301,Комплект Valeo HydroConnect Front (HF53+HF48),Комплект Valeo First Multiconnection (VFB53+VFB48),Комплект Denso Flat DF-004"
1273,"SEAT,Cordoba,2 пок., (02-06)",https://avto-dvorniki.ru/car/seat/cordoba/1094/,"Стеклоочистители для SEAT Cordoba 2 пок., (02-06)",",Комплект Bosch AeroTwin AR531S,Комплект Trico Ice (ICE530+ICE480),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Alca Winter (AW53+AW48),Комплект Trico NeoForm (NF530+NF480),Комплект Bosch AeroTwin (AR21U+AR18U),Комплект SWF VisioFlex 119725,Комплект Hella Razor Hybrid (21+18),Комплект Hella Dyna Blade (WBU21+WBU19),Комплект SWF VisioNext (119853+119845),Комплект Denso Flat (DFR-005+DFR-002)"
1274,"SEAT,Cordoba,1 пок., (93-02)",https://avto-dvorniki.ru/car/seat/cordoba/1095/,"Стеклоочистители для SEAT Cordoba 1 пок., (93-02)",",Комплект Bosch AeroTwin AR533S,Комплект Bosch AeroTwin (AR21U+AR19U),Комплект Trico Ice (ICE530+ICE480),Комплект Denso Hybrid (DUR-053L+DUR-048L),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Alca Winter (AW53+AW48),Комплект Trico NeoForm (NF530+NF480),Комплект Valeo HydroConnect Upgrade (HU53+HU48),Комплект Hella Razor Hybrid (21+19),Комплект Hella Dyna Blade (WBU21+WBU19),Комплект SWF VisioNext (119853+119848),Комплект Trico Force (TF530L+TF480L)"
1275,"SEAT,Ibiza,4 пок., (11-) рестайлинг",https://avto-dvorniki.ru/car/seat/ibiza/1088/,"Стеклоочистители для SEAT Ibiza 4 пок., (11-) рестайлинг",",Комплект Bosch AeroTwin A295S,Комплект Bosch AeroTwin Plus (AP600U+AP400U),Комплект Trico Ice (ICE600+ICE400),Комплект Heyner Hybrid (HG60+HG40),Комплект Alca Winter (AW60+AW40),Комплект Valeo HydroConnect Front (HF60+HF40),Комплект Valeo Silencio Flat VF445 / VM445,Комплект Valeo First Multiconnection (VFB60+VFB40),Комплект Denso Flat DF-033,Комплект Hella Dyna Blade (WBU24+WBU16),Комплект Trico Force (TF600L+TF400L)"
1276,"SEAT,Ibiza,4 пок., (08-11)",https://avto-dvorniki.ru/car/seat/ibiza/1089/,"Стеклоочистители для SEAT Ibiza 4 пок., (08-11)",",Комплект Bosch AeroTwin A295S,Комплект Bosch AeroTwin Plus (AP600U+AP400U),Комплект Trico Ice (ICE600+ICE400),Комплект Heyner Hybrid (HG60+HG40),Комплект Alca Winter (AW60+AW40),Комплект Valeo HydroConnect Front (HF60+HF40),Комплект SWF VisioFlex 119378,Комплект Valeo Silencio Flat VF445 / VM445,Комплект Valeo First Multiconnection (VFB60+VFB40),Комплект Denso Flat DF-033,Комплект Hella Dyna Blade (WBU24+WBU16),Комплект Trico Force (TF600L+TF400L)"
1277,"SEAT,Ibiza,3 пок., (06-08) рестайлинг",https://avto-dvorniki.ru/car/seat/ibiza/1090/,"Стеклоочистители для SEAT Ibiza 3 пок., (06-08) рестайлинг",",Комплект Bosch AeroTwin Multi-Clip AM460S,Комплект Bosch AeroTwin Plus (AP530U+AP475U),Комплект SWF VisioFlex 119301,Комплект Valeo HydroConnect Front (HF53+HF48),Комплект Denso Flat DF-233,Комплект Valeo First Multiconnection (VFB53+VFB48),Комплект Trico NeoForm (NF539+NF489),Комплект Trico Force (TF530L+TF480L)"
1278,"SEAT,Ibiza,3 пок., (02-06)",https://avto-dvorniki.ru/car/seat/ibiza/1091/,"Стеклоочистители для SEAT Ibiza 3 пок., (02-06)",",Комплект Bosch AeroTwin AR531S,Комплект Trico Ice (ICE530+ICE480),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Alca Winter (AW53+AW48),Комплект Trico NeoForm (NF530+NF480),Комплект Valeo HydroConnect Upgrade (HU53+HU45),Комплект Bosch AeroTwin (AR21U+AR18U),Комплект SWF VisioFlex 119725,Комплект Hella Razor Hybrid (21+18),Комплект Hella Dyna Blade (WBU21+WBU19),Комплект SWF VisioNext (119853+119845),Комплект Denso Flat (DFR-005+DFR-002),Комплект Trico Force (TF530L+TF480L)"
1279,"SEAT,Leon,3 пок., (13-)",https://avto-dvorniki.ru/car/seat/leon/1083/,"Стеклоочистители для SEAT Leon 3 пок., (13-)",",Комплект Bosch AeroTwin Plus (AP650U+AP400U),Комплект Trico Ice (ICE650+ICE400),Комплект Bosch AeroTwin A945S,Комплект Valeo HydroConnect Front (HF65+HF40),Комплект Alca Super Flat (ASF65+ASF40),Комплект Heyner Hybrid (HG65+HG40),Комплект Alca Winter (AW65+AW40),Комплект Valeo Silencio Flat VF843 / VM843,Комплект Trico NeoForm (NF6513+NF4013),Комплект Denso Flat DF-073"
1280,"SEAT,Leon,2 пок., (09-12) рестайлинг",https://avto-dvorniki.ru/car/seat/leon/1084/,"Стеклоочистители для SEAT Leon 2 пок., (09-12) рестайлинг",",Комплект Bosch AeroTwin Plus (AP650U+AP650U),Комплект Alca Super Flat (ASF65+ASF65),Комплект Heyner Hybrid (HG65+HG65),Комплект Alca Winter (AW65+AW65),Комплект Bosch AeroTwin A099S,Комплект Valeo HydroConnect Front (HF65+HF65B),Комплект SWF VisioFlex 119404,Комплект Valeo First Multiconnection (VFB65+VFB65),Комплект Denso Flat DF-141"
1281,"SEAT,Leon,2 пок., (05-09)",https://avto-dvorniki.ru/car/seat/leon/1087/,"Стеклоочистители для SEAT Leon 2 пок., (05-09)",",Комплект Bosch AeroTwin Plus (AP650U+AP650U),Комплект Alca Super Flat (ASF65+ASF65),Комплект Heyner Hybrid (HG65+HG65),Комплект Alca Winter (AW65+AW65),Комплект Bosch AeroTwin A099S,Комплект Valeo HydroConnect Front (HF65+HF65B),Комплект SWF VisioFlex 119404,Комплект Valeo First Multiconnection (VFB65+VFB65),Комплект Denso Flat DF-141"
1282,"SEAT,Toledo,4 пок., (12-)",https://avto-dvorniki.ru/car/seat/toledo/1081/,"Стеклоочистители для SEAT Toledo 4 пок., (12-)",",Комплект Bosch AeroTwin A555S,Комплект Bosch AeroTwin Plus (AP600U+AP400U),Комплект Trico Ice (ICE600+ICE400),Комплект Heyner Hybrid (HG60+HG40),Комплект Alca Winter (AW60+AW40),Комплект Denso Flat DF-013,Комплект SWF VisioFlex 119260,Комплект Valeo HydroConnect Front (HF60+HF40),Комплект Valeo Silencio Flat VF374 / VM374,Комплект Trico Force (TF600L+TF400L),Комплект Trico NeoForm (NF6013+NF4013)"
1283,"SEAT,Toledo,3 пок., (04-09)",https://avto-dvorniki.ru/car/seat/toledo/1082/,"Стеклоочистители для SEAT Toledo 3 пок., (04-09)",",Комплект Bosch AeroTwin A958S,Комплект Trico NeoForm (NF6515+NF6515)"
1284,"Skoda,Fabia,3 пок., (14-) хэтчбек",https://avto-dvorniki.ru/car/skoda/fabia/1529/,"Стеклоочистители для Skoda Fabia 3 пок., (14-) хэтчбек",",Комплект Bosch AeroTwin Plus (AP600U+AP400U),Комплект Bosch AeroTwin A138S,Комплект Heyner Hybrid (HG60+HG40),Комплект Alca Winter (AW60+AW40),Комплект SWF VisioFlex 119314,Комплект Valeo Silencio Flat VF804 / VM804,Комплект Valeo HydroConnect Front (HF60+HF40)"
1285,"Skoda,Fabia,3 пок., (14-) универсал",https://avto-dvorniki.ru/car/skoda/fabia/1528/,"Стеклоочистители для Skoda Fabia 3 пок., (14-) универсал",",Комплект Bosch AeroTwin Plus (AP600U+AP400U),Комплект Bosch AeroTwin A138S,Комплект Heyner Hybrid (HG60+HG40),Комплект Alca Winter (AW60+AW40),Комплект SWF VisioFlex 119314,Комплект Valeo Silencio Flat VF804 / VM804,Комплект Valeo HydroConnect Front (HF60+HF40)"
1286,"Skoda,Fabia,2 пок., (07-14) хэтчбек",https://avto-dvorniki.ru/car/skoda/fabia/0118/,"Стеклоочистители для Skoda Fabia 2 пок., (07-14) хэтчбек",",Комплект Bosch AeroTwin A051S,Комплект Trico Ice (ICE530+ICE530),Комплект Bosch AeroTwin Plus (AP530U+AP530U),Комплект Alca Super Flat (ASF53+ASF53),Комплект Heyner Hybrid (HG53+HG53),Комплект Alca Winter (AW53+AW53),Комплект SWF VisioFlex 119303,Комплект Valeo HydroConnect Front (HF53+HF53),Комплект Valeo Silencio Flat VF328 / VM328,Комплект Valeo First Multiconnection (VFB53+VFB53),Комплект Hella Dyna Blade (WBU21+WBU21),Комплект Denso Flat DF-003,Комплект Trico NeoForm (NF539+NF539),Комплект Trico Force (TF530L+TF530L)"
1287,"Skoda,Fabia,2 пок., (07-14) универсал",https://avto-dvorniki.ru/car/skoda/fabia/0119/,"Стеклоочистители для Skoda Fabia 2 пок., (07-14) универсал",",Комплект Bosch AeroTwin A051S,Комплект Trico Ice (ICE530+ICE530),Комплект Bosch AeroTwin Plus (AP530U+AP530U),Комплект Alca Super Flat (ASF53+ASF53),Комплект Heyner Hybrid (HG53+HG53),Комплект Alca Winter (AW53+AW53),Комплект SWF VisioFlex 119303,Комплект Valeo HydroConnect Front (HF53+HF53),Комплект Valeo Silencio Flat VF328 / VM328,Комплект Valeo First Multiconnection (VFB53+VFB53),Комплект Hella Dyna Blade (WBU21+WBU21),Комплект Denso Flat DF-003,Комплект Trico NeoForm (NF539+NF539),Комплект Trico Force (TF530L+TF530L)"
1288,"Skoda,Fabia,1 пок., (99-07) хэтчбек",https://avto-dvorniki.ru/car/skoda/fabia/0116/,"Стеклоочистители для Skoda Fabia 1 пок., (99-07) хэтчбек",",Комплект Bosch AeroTwin AR533S,Комплект Bosch AeroTwin (AR21U+AR19U),Комплект Trico Ice (ICE530+ICE480),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Alca Winter (AW53+AW48),Комплект Trico NeoForm (NF530+NF480),Комплект Valeo HydroConnect Upgrade (HU53+HU48),Комплект SWF VisioFlex 119728,Комплект Hella Razor Hybrid (21+19),Комплект Hella Dyna Blade (WBU21+WBU19),Комплект SWF VisioNext (119853+119848),Комплект Denso Flat (DFR-005+DFR-003),Комплект Trico Force (TF530L+TF480L)"
1289,"Skoda,Fabia,1 пок., (99-07) универсал",https://avto-dvorniki.ru/car/skoda/fabia/0117/,"Стеклоочистители для Skoda Fabia 1 пок., (99-07) универсал",",Комплект Bosch AeroTwin AR533S,Комплект Bosch AeroTwin (AR21U+AR19U),Комплект Trico Ice (ICE530+ICE480),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Alca Winter (AW53+AW48),Комплект Trico NeoForm (NF530+NF480),Комплект Valeo HydroConnect Upgrade (HU53+HU48),Комплект SWF VisioFlex 119728,Комплект Hella Razor Hybrid (21+19),Комплект Hella Dyna Blade (WBU21+WBU19),Комплект SWF VisioNext (119853+119848),Комплект Denso Flat (DFR-005+DFR-003),Комплект Trico Force (TF530L+TF480L)"
1290,"Skoda,Fabia,1 пок., (99-07) седан",https://avto-dvorniki.ru/car/skoda/fabia/0115/,"Стеклоочистители для Skoda Fabia 1 пок., (99-07) седан",",Комплект Bosch AeroTwin AR533S,Комплект Bosch AeroTwin (AR21U+AR19U),Комплект Trico Ice (ICE530+ICE480),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Alca Winter (AW53+AW48),Комплект Trico NeoForm (NF530+NF480),Комплект Valeo HydroConnect Upgrade (HU53+HU48),Комплект SWF VisioFlex 119728,Комплект Hella Razor Hybrid (21+19),Комплект Hella Dyna Blade (WBU21+WBU19),Комплект SWF VisioNext (119853+119848),Комплект Denso Flat (DFR-005+DFR-003),Комплект Trico Force (TF530L+TF480L)"
1291,"Skoda,Kodiaq,1 пок., (17-)",https://avto-dvorniki.ru/car/skoda/kodiaq/1627/,"Стеклоочистители для Skoda Kodiaq 1 пок., (17-)",",Комплект Bosch AeroTwin A862S,Комплект Bosch AeroTwin Plus (AP600U+AP530U),Комплект Trico Ice (ICE600+ICE530),Комплект Heyner Hybrid (HG60+HG53),Комплект Heyner All Seasons (HAS60+HAS53),Комплект Alca Winter (AW60+AW53),Комплект Trico NeoForm (NF6013+NF5313),Комплект Trico Force (TF600L+TF530L)"
1292,"Skoda,Octavia,Tour (01-10) универсал",https://avto-dvorniki.ru/car/skoda/octavia/1518/,Стеклоочистители для Skoda Octavia Tour (01-10) универсал,",Комплект Bosch AeroTwin AR533S,Комплект Bosch AeroTwin (AR21U+AR19U),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Heyner All Seasons (HAS53+HAS48),Комплект Alca Winter (AW53+AW48),Комплект SWF VisioFlex 119728,Комплект Valeo First Multiconnection (VFB53+VFB48),Комплект Hella Razor Hybrid (21+19),Комплект SWF VisioNext (119853+119848)"
1293,"Skoda,Octavia,Tour (01-10) седан",https://avto-dvorniki.ru/car/skoda/octavia/1517/,Стеклоочистители для Skoda Octavia Tour (01-10) седан,",Комплект Trico Ice (ICE530+ICE480),Комплект Alca Super Flat (ASF53+ASF48),Комплект Heyner Hybrid (HG53+HG48),Комплект Alca Winter (AW53+AW48),Комплект SWF VisioFlex 119728,Комплект Valeo First Multiconnection (VFB53+VFB48),Комплект Hella Razor Hybrid (21+19),Комплект Hella Dyna Blade (WBU21+WBU19),Комплект SWF VisioNext (119853+119848)"
1294,"Skoda,Octavia,Scout (14-)",https://avto-dvorniki.ru/car/skoda/octavia/1211/,Стеклоочистители для Skoda Octavia Scout (14-),",Комплект Bosch AeroTwin Plus (AP600U+AP475U),Комплект Bosch AeroTwin A620S,Комплект Valeo Silencio Flat VF824 / VM824"
1295,"Skoda,Octavia,Scout (09-13)",https://avto-dvorniki.ru/car/skoda/octavia/1487/,Стеклоочистители для Skoda Octavia Scout (09-13),",Комплект Bosch AeroTwin Plus (AP600U+AP475U),Комплект Bosch AeroTwin Multi-Clip AM462S,Комплект Bosch AeroTwin A936S,Комплект Trico Ice (ICE600+ICE480),Комплект Heyner Hybrid (HG60+HG48),Комплект Alca Winter (AW60+AW48),Комплект Denso Flat DF-103,Комплект SWF VisioFlex 119355,Комплект OEM VAG Front 1Z1 998 001,Комплект Valeo Silencio Flat VF310 / VM310,Комплект Valeo First Multiconnection (VFB60+VFB48),Комплект Hella Dyna Blade (WBU24+WBU19),Комплект Trico NeoForm (NF606+NF486),Комплект Trico Force (TF600L+TF480L)"
1296,"Skoda,Octavia,A7 (13-) универсал",https://avto-dvorniki.ru/car/skoda/octavia/0125/,Стеклоочистители для Skoda Octavia A7 (13-) универсал,",Комплект Bosch AeroTwin Plus (AP600U+AP400U),Комплект Trico Ice (ICE600+ICE400),Комплект Heyner Hybrid (HG60+HG40),Комплект Alca Winter (AW60+AW40),Комплект SWF VisioFlex 119270,Комплект Valeo HydroConnect Front (HF60+HF40),Комплект Valeo Silencio Flat VF374 / VM374,Комплект OEM VAG Front 5E1 998 001,Комплект Trico NeoForm (NF6013+NF4013)"
